P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,response_IC50,category_IC50
-7.1141851352,-7.1141851352,5.1241321474,56.5878320803,-75.4267005452,5.1241321474,-18.9928070625,124.84967903459999,-75.4267005452,-3.0063077407999996,-75.4267005452,56.5878320803,-32.7449139688,-75.4267005452,-75.4267005452,124.84967903459999,-3.0063077407999996,56.5878320803,-75.4267005452,-31.3588522737,-3.0063077407999996,124.84967903459999,-75.4267005452,-75.4267005452,15.4617591874,56.5878320803,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,-75.4267005452,-3.0063077407999996,-31.3588522737,124.84967903459999,56.5878320803,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7117529067,Class I
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2477617912,Class I
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,-31.3588522737,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764542074,Class I
5.1241321474,-22.5265486432,56.5878320803,5.1241321474,-18.9928070625,124.84967903459999,56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,7.0263816566,-3.0063077407999996,-7.1141851352,7.0263816566,5.1241321474,-31.3588522737,5.1241321474,-32.7449139688,-3.0063077407999996,92.72641287260001,60.0,Class II
5.1241321474,15.4617591874,-7.1141851352,5.1241321474,56.5878320803,124.84967903459999,15.4617591874,-29.191406019499997,-18.9928070625,7.0263816566,-3.0063077407999996,-7.1141851352,15.4617591874,-7.1141851352,-3.0063077407999996,-19.0098097532,92.72641287260001,-75.4267005452,-31.3588522737,56.5878320803,56.5878320803,-75.4267005452,15.4617591874,-3.0063077407999996,15.4617591874,7.0263816566,56.5878320803,92.72641287260001,7.0263816566,-22.5265486432,-32.7449139688,56.5878320803,-31.3588522737,15.4617591874,92.72641287260001,-31.3588522737,7.0263816566,15.4617591874,5.1241321474,-18.9928070625,-3.0063077407999996,-25.466695337199997,-19.0098097532,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,Class I
-32.7449139688,-93.37590750049999,-93.37590750049999,-3.0063077407999996,92.72641287260001,92.72641287260001,56.5878320803,-3.0063077407999996,56.5878320803,-75.4267005452,-3.0063077407999996,92.72641287260001,92.72641287260001,56.5878320803,15.4617591874,56.5878320803,-75.4267005452,-3.0063077407999996,92.72641287260001,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,-75.4267005452,-3.0063077407999996,56.5878320803,92.72641287260001,56.5878320803,-3.0063077407999996,56.5878320803,-75.4267005452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Class II
-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,7.0263816566,-3.0063077407999996,-7.1141851352,7.0263816566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.842981067399997,Class II
7.0263816566,-22.5265486432,-7.1141851352,5.1241321474,-22.5265486432,56.5878320803,5.1241321474,-18.9928070625,124.84967903459999,56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926917557999999,Class I
56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.2481757274,Class III
-22.5265486432,-7.1141851352,5.1241321474,47.884285191800004,-18.9928070625,5.1241321474,124.84967903459999,-18.9928070625,56.5878320803,-3.0063077407999996,56.5878320803,124.84967903459999,-32.7449139688,-7.1141851352,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,56.5878320803,-31.3588522737,-3.0063077407999996,124.84967903459999,-75.4267005452,-75.4267005452,15.4617591874,56.5878320803,5.1241321474,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,-75.4267005452,-75.4267005452,-31.3588522737,92.72641287260001,56.5878320803,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,Class I
92.72641287260001,92.72641287260001,-3.0063077407999996,-19.0098097532,56.5878320803,56.5878320803,15.4617591874,92.72641287260001,92.72641287260001,-3.0063077407999996,15.4617591874,56.5878320803,56.5878320803,-3.0063077407999996,92.72641287260001,92.72641287260001,-3.0063077407999996,-31.3588522737,56.5878320803,56.5878320803,-19.0098097532,92.72641287260001,92.72641287260001,-3.0063077407999996,-31.3588522737,56.5878320803,56.5878320803,-3.0063077407999996,56.5878320803,124.84967903459999,-18.9928070625,5.1241321474,56.5878320803,-22.5265486432,5.1241321474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25,Class II
124.84967903459999,-22.5265486432,92.72641287260001,15.4617591874,-3.0063077407999996,56.5878320803,-18.9928070625,92.72641287260001,-3.0063077407999996,56.5878320803,56.5878320803,-3.0063077407999996,56.5878320803,-19.0098097532,92.72641287260001,-3.0063077407999996,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,7.0263816566,56.5878320803,-3.0063077407999996,-75.4267005452,124.84967903459999,-3.0063077407999996,92.72641287260001,92.72641287260001,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-7.1141851352,-29.191406019499997,5.1241321474,-93.37590750049999,-3.0063077407999996,92.72641287260001,15.4617591874,-31.3588522737,15.4617591874,-75.4267005452,124.84967903459999,-3.0063077407999996,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,Class III
-29.191406019499997,15.4617591874,15.4617591874,15.4617591874,7.0263816566,7.0263816566,-31.3588522737,-31.3588522737,124.84967903459999,-75.4267005452,-3.0063077407999996,56.5878320803,-75.4267005452,15.4617591874,15.4617591874,18.454596385,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-7.1141851352,-29.191406019499997,5.1241321474,-93.37590750049999,-3.0063077407999996,92.72641287260001,15.4617591874,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4617081098,Class II
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,15.4617591874,15.4617591874,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,15.4617591874,92.72641287260001,7.0263816566,15.4617591874,15.4617591874,15.4617591874,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.025034035,Class III
56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,7.0263816566,-3.0063077407999996,-7.1141851352,7.0263816566,5.1241321474,-31.3588522737,5.1241321474,-31.3588522737,-3.0063077407999996,92.72641287260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.57589064209998,Class III
-22.5265486432,-7.1141851352,5.1241321474,56.5878320803,56.5878320803,5.1241321474,-18.9928070625,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,56.5878320803,-32.7449139688,-7.1141851352,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,56.5878320803,-31.3588522737,-3.0063077407999996,92.72641287260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Class I
92.72641287260001,-3.0063077407999996,56.5878320803,56.5878320803,-3.0063077407999996,56.5878320803,-19.0098097532,92.72641287260001,-3.0063077407999996,92.72641287260001,92.72641287260001,-3.0063077407999996,56.5878320803,7.0263816566,56.5878320803,-3.0063077407999996,-75.4267005452,124.84967903459999,-3.0063077407999996,92.72641287260001,92.72641287260001,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-7.1141851352,-29.191406019499997,5.1241321474,-93.37590750049999,-3.0063077407999996,92.72641287260001,15.4617591874,-31.3588522737,15.4617591874,-75.4267005452,124.84967903459999,-3.0063077407999996,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,Class III
-7.1141851352,-7.1141851352,5.1241321474,56.5878320803,-75.4267005452,5.1241321474,-18.9928070625,124.84967903459999,-75.4267005452,-3.0063077407999996,-75.4267005452,56.5878320803,-32.7449139688,-75.4267005452,-75.4267005452,124.84967903459999,-3.0063077407999996,56.5878320803,-75.4267005452,-31.3588522737,-3.0063077407999996,124.84967903459999,-75.4267005452,-75.4267005452,15.4617591874,56.5878320803,-31.3588522737,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,-75.4267005452,-75.4267005452,-31.3588522737,124.84967903459999,56.5878320803,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7728574416,Class I
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,15.4617591874,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1698521198,Class I
92.72641287260001,92.72641287260001,-3.0063077407999996,-19.0098097532,56.5878320803,56.5878320803,15.4617591874,92.72641287260001,92.72641287260001,-3.0063077407999996,15.4617591874,56.5878320803,56.5878320803,-3.0063077407999996,92.72641287260001,92.72641287260001,-3.0063077407999996,-31.3588522737,56.5878320803,56.5878320803,-19.0098097532,92.72641287260001,92.72641287260001,-3.0063077407999996,-31.3588522737,56.5878320803,56.5878320803,-3.0063077407999996,92.72641287260001,92.72641287260001,-18.9928070625,5.1241321474,56.5878320803,56.5878320803,5.1241321474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,Class II
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-93.37590750049999,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Class I
-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,7.0263816566,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,56.5878320803,-31.3588522737,-18.9928070625,92.72641287260001,5.1241321474,-75.4267005452,-19.0098097532,-31.3588522737,5.1241321474,7.0263816566,5.1241321474,-25.466695337199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Class II
5.1241321474,56.5878320803,56.5878320803,-22.5265486432,-18.9928070625,124.84967903459999,56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,92.72641287260001,-31.3588522737,-3.0063077407999996,18.454596385,56.5878320803,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Class I
15.4617591874,18.454596385,-31.3588522737,-31.3588522737,15.4617591874,-31.3588522737,-7.1141851352,-29.191406019499997,5.1241321474,-93.37590750049999,-3.0063077407999996,92.72641287260001,15.4617591874,-31.3588522737,15.4617591874,-75.4267005452,124.84967903459999,-3.0063077407999996,-31.3588522737,-75.4267005452,-29.191406019499997,56.5878320803,124.84967903459999,-32.7449139688,-31.3588522737,92.72641287260001,-18.9928070625,15.4617591874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7534037894,Class II
5.1241321474,-22.5265486432,56.5878320803,5.1241321474,-18.9928070625,124.84967903459999,56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,-19.0098097532,-31.3588522737,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-7.1141851352,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,7.0263816566,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,Class I
5.1241321474,-7.1141851352,56.5878320803,5.1241321474,-18.9928070625,124.84967903459999,56.5878320803,-3.0063077407999996,7.0263816566,7.0263816566,-32.7449139688,-7.1141851352,-19.0098097532,15.4617591874,-3.0063077407999996,18.454596385,-19.0098097532,-31.3588522737,-3.0063077407999996,56.5878320803,56.5878320803,-19.0098097532,15.4617591874,7.0263816566,15.4617591874,15.4617591874,56.5878320803,92.72641287260001,-31.3588522737,56.5878320803,15.4617591874,56.5878320803,-31.3588522737,7.0263816566,56.5878320803,-31.3588522737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,Class II
